interfaceName,switchId,interfaceType,mode,networkOSType,adminState,allowedVlans,bpduFilter,bpduGuard,cdp,copyDescription,duplexMode,lacpPortPriority,lacpRate,lacpSuspend,lacpVpcConvergence,linkType,mirrorConfig,mtu,negotiateAuto,netflow,peer1MemberPorts,peer1PortChannelConfiguration,peer1PortChannelDescription,peer1PortChannelId,peer2MemberPorts,peer2PortChannelConfiguration,peer2PortChannelDescription,peer2PortChannelId,peerSwitchId,pfc,policyType,portChannelMode,portTypeEdgeTrunk,ptp,qos,speed,stormControl,stormControlAction,vlanMapping
vPC215,FLM30054E11,vpc,trunk,nx-os,TRUE,none,default,enable,TRUE,FALSE,auto,32768,normal,FALSE,FALSE,auto,FALSE,jumbo,TRUE,FALSE,"[""eth1/15""]","no lacp suspend-individual
storm-control broadcast level 10.00
storm-control multicast level 10.00
storm-control unicast level 10.00",to_sc0105bprhoso01d048-m3-06-16-bond0,215,"[""eth1/15""]","no lacp suspend-individual
storm-control broadcast level 10.00
storm-control multicast level 10.00
storm-control unicast level 10.00",to_sc0105bprhoso01d048-m3-06-16-bond0,215,FLM30050KD7,FALSE,trunkVpcHost,active,TRUE,FALSE,FALSE,auto,FALSE,default,FALSE
vPC216,FLM30054E11,vpc,trunk,nx-os,TRUE,none,default,enable,TRUE,FALSE,auto,32768,normal,FALSE,FALSE,auto,FALSE,jumbo,TRUE,FALSE,"[""eth1/16""]","no lacp suspend-individual
storm-control broadcast level 10.00
storm-control multicast level 10.00
storm-control unicast level 10.00",to_sc0105bprhoso01d048-m3-06-16-bond1,216,"[""eth1/16""]","no lacp suspend-individual
storm-control broadcast level 10.00
storm-control multicast level 10.00
storm-control unicast level 10.00",to_sc0105bprhoso01d048-m3-06-16-bond1,216,FLM30050KD7,FALSE,trunkVpcHost,active,TRUE,FALSE,FALSE,auto,FALSE,default,FALSE
vPC201,FLM30054DZC,vpc,trunk,nx-os,TRUE,none,default,enable,TRUE,FALSE,auto,32768,normal,FALSE,FALSE,auto,FALSE,jumbo,TRUE,FALSE,"[""eth1/1""]","no lacp suspend-individual
storm-control broadcast level 10.00
storm-control multicast level 10.00
storm-control unicast level 10.00",to_sc0101bprhoso01d001-m3-01-2-bond0,201,"[""eth1/1""]","no lacp suspend-individual
storm-control broadcast level 10.00
storm-control multicast level 10.00
storm-control unicast level 10.00",to_sc0101bprhoso01d001-m3-01-2-bond0,201,FLM30023E5U,FALSE,trunkVpcHost,active,TRUE,FALSE,FALSE,auto,FALSE,,FALSE
vPC202,FLM30054DZC,vpc,trunk,nx-os,TRUE,none,default,enable,TRUE,FALSE,auto,32768,normal,FALSE,FALSE,auto,FALSE,jumbo,TRUE,FALSE,"[""eth1/2""]","no lacp suspend-individual
storm-control broadcast level 10.00
storm-control multicast level 10.00
storm-control unicast level 10.00",to_sc0101bprhoso01d001-m3-01-2-bond1,202,"[""eth1/2""]","no lacp suspend-individual
storm-control broadcast level 10.00
storm-control multicast level 10.00
storm-control unicast level 10.00",to_sc0101bprhoso01d001-m3-01-2-bond1,202,FLM30023E5U,FALSE,trunkVpcHost,active,TRUE,FALSE,FALSE,auto,FALSE,default,FALSE
vPC203,FLM30054DZC,vpc,trunk,nx-os,TRUE,none,default,enable,TRUE,FALSE,auto,32768,normal,FALSE,FALSE,auto,FALSE,jumbo,TRUE,FALSE,"[""eth1/3""]","no lacp suspend-individual
storm-control broadcast level 10.00
storm-control multicast level 10.00
storm-control unicast level 10.00",to_sc0102bprhoso01d007-m3-01-4-bond0,203,"[""eth1/3""]","no lacp suspend-individual
storm-control broadcast level 10.00
storm-control multicast level 10.00
storm-control unicast level 10.00",to_sc0102bprhoso01d007-m3-01-4-bond0,203,FLM30023E5U,FALSE,trunkVpcHost,active,TRUE,FALSE,FALSE,auto,FALSE,default,FALSE
vPC204,FLM30054DZC,vpc,trunk,nx-os,TRUE,none,default,enable,TRUE,FALSE,auto,32768,normal,FALSE,FALSE,auto,FALSE,jumbo,TRUE,FALSE,"[""eth1/4""]","no lacp suspend-individual
storm-control broadcast level 10.00
storm-control multicast level 10.00
storm-control unicast level 10.00",to_sc0102bprhoso01d007-m3-01-4-bond1,204,"[""eth1/4""]","no lacp suspend-individual
storm-control broadcast level 10.00
storm-control multicast level 10.00
storm-control unicast level 10.00",to_sc0102bprhoso01d007-m3-01-4-bond1,204,FLM30023E5U,FALSE,trunkVpcHost,active,TRUE,FALSE,FALSE,auto,FALSE,default,FALSE
vPC205,FLM30054DZC,vpc,trunk,nx-os,TRUE,none,default,enable,TRUE,FALSE,auto,32768,normal,FALSE,FALSE,auto,FALSE,jumbo,TRUE,FALSE,"[""eth1/5""]","no lacp suspend-individual
storm-control broadcast level 10.00
storm-control multicast level 10.00
storm-control unicast level 10.00",to_sc0103bprhoso01d013-m3-01-6-bond0,205,"[""eth1/5""]","no lacp suspend-individual
storm-control broadcast level 10.00
storm-control multicast level 10.00
storm-control unicast level 10.00",to_sc0103bprhoso01d013-m3-01-6-bond0,205,FLM30023E5U,FALSE,trunkVpcHost,active,TRUE,FALSE,FALSE,auto,FALSE,default,FALSE
vPC206,FLM30054DZC,vpc,trunk,nx-os,TRUE,none,default,enable,TRUE,FALSE,auto,32768,normal,FALSE,FALSE,auto,FALSE,jumbo,TRUE,FALSE,"[""eth1/6""]","no lacp suspend-individual
storm-control broadcast level 10.00
storm-control multicast level 10.00
storm-control unicast level 10.00",to_sc0103bprhoso01d013-m3-01-6-bond1,206,"[""eth1/6""]","no lacp suspend-individual
storm-control broadcast level 10.00
storm-control multicast level 10.00
storm-control unicast level 10.00",to_sc0103bprhoso01d013-m3-01-6-bond1,206,FLM30023E5U,FALSE,trunkVpcHost,active,TRUE,FALSE,FALSE,auto,FALSE,default,FALSE
vPC207,FLM30054DZC,vpc,trunk,nx-os,TRUE,none,default,enable,TRUE,FALSE,auto,32768,normal,FALSE,FALSE,auto,FALSE,jumbo,TRUE,FALSE,"[""eth1/7""]","no lacp suspend-individual
storm-control broadcast level 10.00
storm-control multicast level 10.00
storm-control unicast level 10.00",to_sc0104bprhoso01d019-m3-01-8-bond0,207,"[""eth1/7""]","no lacp suspend-individual
storm-control broadcast level 10.00
storm-control multicast level 10.00
storm-control unicast level 10.00",to_sc0104bprhoso01d019-m3-01-8-bond0,207,FLM30023E5U,FALSE,trunkVpcHost,active,TRUE,FALSE,FALSE,auto,FALSE,default,FALSE
vPC208,FLM30054DZC,vpc,trunk,nx-os,TRUE,none,default,enable,TRUE,FALSE,auto,32768,normal,FALSE,FALSE,auto,FALSE,jumbo,TRUE,FALSE,"[""eth1/8""]","no lacp suspend-individual
storm-control broadcast level 10.00
storm-control multicast level 10.00
storm-control unicast level 10.00",to_sc0104bprhoso01d019-m3-01-8-bond1,208,"[""eth1/8""]","no lacp suspend-individual
storm-control broadcast level 10.00
storm-control multicast level 10.00
storm-control unicast level 10.00",to_sc0104bprhoso01d019-m3-01-8-bond1,208,FLM30023E5U,FALSE,trunkVpcHost,active,TRUE,FALSE,FALSE,auto,FALSE,default,FALSE
vPC209,FLM30054DZC,vpc,trunk,nx-os,TRUE,none,default,enable,TRUE,FALSE,auto,32768,normal,FALSE,FALSE,auto,FALSE,jumbo,TRUE,FALSE,"[""eth1/9""]","no lacp suspend-individual
storm-control broadcast level 10.00
storm-control multicast level 10.00
storm-control unicast level 10.00",to_sc0105bprhoso01d025-m3-01-10-bond0,209,"[""eth1/9""]","no lacp suspend-individual
storm-control broadcast level 10.00
storm-control multicast level 10.00
storm-control unicast level 10.00",to_sc0105bprhoso01d025-m3-01-10-bond0,209,FLM30023E5U,FALSE,trunkVpcHost,active,TRUE,FALSE,FALSE,auto,FALSE,default,FALSE
vPC210,FLM30054DZC,vpc,trunk,nx-os,TRUE,none,default,enable,TRUE,FALSE,auto,32768,normal,FALSE,FALSE,auto,FALSE,jumbo,TRUE,FALSE,"[""eth1/10""]","no lacp suspend-individual
storm-control broadcast level 10.00
storm-control multicast level 10.00
storm-control unicast level 10.00",to_sc0105bprhoso01d025-m3-01-10-bond1,210,"[""eth1/10""]","no lacp suspend-individual
storm-control broadcast level 10.00
storm-control multicast level 10.00
storm-control unicast level 10.00",to_sc0105bprhoso01d025-m3-01-10-bond1,210,FLM30023E5U,FALSE,trunkVpcHost,active,TRUE,FALSE,FALSE,auto,FALSE,default,FALSE
vPC211,FLM30054DZC,vpc,trunk,nx-os,TRUE,none,default,enable,TRUE,FALSE,auto,32768,normal,FALSE,FALSE,auto,FALSE,jumbo,TRUE,FALSE,"[""eth1/11""]","no lacp suspend-individual
storm-control broadcast level 10.00
storm-control multicast level 10.00
storm-control unicast level 10.00",to_sc0106bprhoso01d031-m3-01-12-bond0,211,"[""eth1/11""]","no lacp suspend-individual
storm-control broadcast level 10.00
storm-control multicast level 10.00
storm-control unicast level 10.00",to_sc0106bprhoso01d031-m3-01-12-bond0,211,FLM30023E5U,FALSE,trunkVpcHost,active,TRUE,FALSE,FALSE,auto,FALSE,default,FALSE
vPC212,FLM30054DZC,vpc,trunk,nx-os,TRUE,none,default,enable,TRUE,FALSE,auto,32768,normal,FALSE,FALSE,auto,FALSE,jumbo,TRUE,FALSE,"[""eth1/12""]","no lacp suspend-individual
storm-control broadcast level 10.00
storm-control multicast level 10.00
storm-control unicast level 10.00",to_sc0106bprhoso01d031-m3-01-12-bond1,212,"[""eth1/12""]","no lacp suspend-individual
storm-control broadcast level 10.00
storm-control multicast level 10.00
storm-control unicast level 10.00",to_sc0106bprhoso01d031-m3-01-12-bond1,212,FLM30023E5U,FALSE,trunkVpcHost,active,TRUE,FALSE,FALSE,auto,FALSE,default,FALSE
vPC213,FLM30054DZC,vpc,trunk,nx-os,TRUE,none,default,enable,TRUE,FALSE,auto,32768,normal,FALSE,FALSE,auto,FALSE,jumbo,TRUE,FALSE,"[""eth1/13""]","no lacp suspend-individual
storm-control broadcast level 10.00
storm-control multicast level 10.00
storm-control unicast level 10.00",to_sc0101bprhoso01d037-m3-01-14-bond0,213,"[""eth1/13""]","no lacp suspend-individual
storm-control broadcast level 10.00
storm-control multicast level 10.00
storm-control unicast level 10.00",to_sc0101bprhoso01d037-m3-01-14-bond0,213,FLM30023E5U,FALSE,trunkVpcHost,active,TRUE,FALSE,FALSE,auto,FALSE,default,FALSE
vPC214,FLM30054DZC,vpc,trunk,nx-os,TRUE,none,default,enable,TRUE,FALSE,auto,32768,normal,FALSE,FALSE,auto,FALSE,jumbo,TRUE,FALSE,"[""eth1/14""]","no lacp suspend-individual
storm-control broadcast level 10.00
storm-control multicast level 10.00
storm-control unicast level 10.00",to_sc0101bprhoso01d037-m3-01-14-bond1,214,"[""eth1/14""]","no lacp suspend-individual
storm-control broadcast level 10.00
storm-control multicast level 10.00
storm-control unicast level 10.00",to_sc0101bprhoso01d037-m3-01-14-bond1,214,FLM30023E5U,FALSE,trunkVpcHost,active,TRUE,FALSE,FALSE,auto,FALSE,default,FALSE
vPC215,FLM30054DZC,vpc,trunk,nx-os,TRUE,none,default,enable,TRUE,FALSE,auto,32768,normal,FALSE,FALSE,auto,FALSE,jumbo,TRUE,FALSE,"[""eth1/15""]","no lacp suspend-individual
storm-control broadcast level 10.00
storm-control multicast level 10.00
storm-control unicast level 10.00",to_sc0102bprhoso01d043-m3-01-16-bond0,215,"[""eth1/15""]","no lacp suspend-individual
storm-control broadcast level 10.00
storm-control multicast level 10.00
storm-control unicast level 10.00",to_sc0102bprhoso01d043-m3-01-16-bond0,215,FLM30023E5U,FALSE,trunkVpcHost,active,TRUE,FALSE,FALSE,auto,FALSE,default,FALSE
vPC216,FLM30054DZC,vpc,trunk,nx-os,TRUE,none,default,enable,TRUE,FALSE,auto,32768,normal,FALSE,FALSE,auto,FALSE,jumbo,TRUE,FALSE,"[""eth1/16""]","no lacp suspend-individual
storm-control broadcast level 10.00
storm-control multicast level 10.00
storm-control unicast level 10.00",to_sc0102bprhoso01d043-m3-01-16-bond1,216,"[""eth1/16""]","no lacp suspend-individual
storm-control broadcast level 10.00
storm-control multicast level 10.00
storm-control unicast level 10.00",to_sc0102bprhoso01d043-m3-01-16-bond1,216,FLM30023E5U,FALSE,trunkVpcHost,active,TRUE,FALSE,FALSE,auto,FALSE,default,FALSE
vPC217,FLM30054DZC,vpc,trunk,nx-os,TRUE,none,default,enable,TRUE,FALSE,auto,32768,normal,FALSE,FALSE,auto,FALSE,jumbo,TRUE,FALSE,"[""eth1/17""]","no lacp suspend-individual
storm-control broadcast level 10.00
storm-control multicast level 10.00
storm-control unicast level 10.00",to_sc0103bprhoso01d049-m3-01-18-bond0,217,"[""eth1/17""]","no lacp suspend-individual
storm-control broadcast level 10.00
storm-control multicast level 10.00
storm-control unicast level 10.00",to_sc0103bprhoso01d049-m3-01-18-bond0,217,FLM30023E5U,FALSE,trunkVpcHost,active,TRUE,FALSE,FALSE,auto,FALSE,default,FALSE
vPC218,FLM30054DZC,vpc,trunk,nx-os,TRUE,none,default,enable,TRUE,FALSE,auto,32768,normal,FALSE,FALSE,auto,FALSE,jumbo,TRUE,FALSE,"[""eth1/18""]","no lacp suspend-individual
storm-control broadcast level 10.00
storm-control multicast level 10.00
storm-control unicast level 10.00",to_sc0103bprhoso01d049-m3-01-18-bond1,218,"[""eth1/18""]","no lacp suspend-individual
storm-control broadcast level 10.00
storm-control multicast level 10.00
storm-control unicast level 10.00",to_sc0103bprhoso01d049-m3-01-18-bond1,218,FLM30023E5U,FALSE,trunkVpcHost,active,TRUE,FALSE,FALSE,auto,FALSE,default,FALSE
vPC219,FLM30054DZC,vpc,trunk,nx-os,TRUE,none,default,enable,TRUE,FALSE,auto,32768,fast,FALSE,FALSE,auto,FALSE,jumbo,TRUE,FALSE,"[""eth1/19-20""]","no lacp suspend-individual
storm-control broadcast level 10.00
storm-control multicast level 10.00
storm-control unicast level 10.00",to_sc0101bplcmm001-m3-01-20-bond0,219,"[""eth1/19-20""]","no lacp suspend-individual
storm-control broadcast level 10.00
storm-control multicast level 10.00
storm-control unicast level 10.00",to_sc0101bplcmm001-m3-01-20-bond0,219,FLM30023E5U,FALSE,trunkVpcHost,active,TRUE,FALSE,FALSE,auto,FALSE,,FALSE
